"","X.7","X.6","X.5","X.4","X.3","X.2","X.1","site","closure_id","n_observations","X","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","summer_nbr_TCB_mean_2400","spring_nbr_TCG_mean_75","fall_nbr_B2_stdDev_300","slope_mean_300","summer_b5_B4_stdDev_1200","species_observed_syn","observation_date","formatted_date","latitude","longitude","locality_id","observer_id","checklist_id","as_date","occupied_prob","occupied","site_area","site_max_dist"
"83",83,83,83,83,83,83,83,"L2875634_2017",2017,1,34355,1.092262,1.232499,-0.4370419,-0.2630949,-0.4006648,-0.9604342,1.231426,-0.5630955,1.424343,-0.08898432,0,"7/2/2017","2017-07-02",44.03286,-123.4642,"L2875634","obs98760","S37946921","2017-07-02",0.27184268158742,0,0,0
"84",84,84,84,84,84,84,84,"L2875661_2017",2017,1,34358,1.092262,1.328136,-0.3764807,-0.2630949,-0.4006648,-0.8655557,-1.055944,4.770069,-0.22967,0.3282087,0,"7/2/2017","2017-07-02",44.02313,-123.4364,"L2875661","obs98760","S37947039","2017-07-02",0.956837012584985,1,0,0
"85",85,85,85,85,85,85,85,"L2876366_2017",2017,1,34364,1.092262,1.643382,-0.4370419,-0.2630949,-0.4006648,-0.5157966,1.870276,-0.2658853,-0.1836238,-0.2889872,0,"7/2/2017","2017-07-02",44.02005,-123.4122,"L2876366","obs98760","S37947219","2017-07-02",0.182053448021561,0,0,0
"86",86,86,86,86,86,86,86,"L2888060_2017",2017,1,28910,-1.488293,1.466277,-0.0736749,-0.2630949,-0.4006648,2.206232,1.019657,-0.07143814,-0.9276146,-0.642353,0,"5/19/2017","2017-05-19",44.14959,-123.1828,"L2888060","obs98760","S36999603","2017-05-19",0.679112976891086,0,0,0
"87",87,87,87,87,87,87,87,"74",2017,1,30466,-0.7845054,1.165199,-0.3159196,-0.2630949,-0.4006648,0.8947102,0.2412037,-0.3786865,-0.9643438,-0.4270117,0,"5/31/2017","2017-05-31",44.04153,-123.2492,"L2891723","obs98760","S37301402","2017-05-31",0.313692559886506,0,0,0
"88",88,88,88,88,88,88,88,"L2903182_2017",2017,1,28996,-1.429644,1.0306,-0.4067613,-0.2630949,-0.4006648,0.06108009,0.6824851,0.1725608,-0.6090756,-0.5746783,0,"5/20/2017","2017-05-20",43.83628,-123.2394,"L2903182","obs98760","S37027186","2017-05-20",0.297422315741442,0,0,0
"89",89,89,89,89,89,89,89,"L2907437_2017",2017,1,28993,-1.429644,0.8039061,0.229131,3.869952,-0.4006648,-0.1864044,0.6401615,-0.5033383,-0.3589966,-0.4029184,1,"5/20/2017","2017-05-20",43.82187,-123.2362,"L2907437","obs98760","S37027176","2017-05-20",0.179179987267153,0,0,0
"90",90,90,90,90,90,90,90,"76",2017,1,28995,-1.429644,0.9491318,-0.3159196,-0.2630949,-0.4006648,-0.942493,0.7558377,-1.179012,0.2135549,-0.2368629,1,"5/20/2017","2017-05-20",43.78,-123.2236,"L2907460","obs98760","S37027184","2017-05-20",0.0793406127476905,0,0,0.0804010734943819
"91",91,91,91,91,91,91,91,"L2911864_2017",2017,1,31184,-0.4326115,1.781523,-0.4370419,-0.2630949,-0.4006648,1.578004,0.5539525,-0.4237967,-0.7648876,-0.3789824,0,"6/6/2017","2017-06-06",44.29617,-123.0024,"L2911864","obs98760","S37442065","2017-06-06",0.497178855569538,0,0,0
"92",92,92,92,92,92,92,92,"20",2017,1,30193,-0.9018034,0.7047275,-0.4370419,-0.2630949,-0.4006648,0.3015481,0.3378762,-0.2008036,-0.3985655,-0.4370441,0,"5/29/2017","2017-05-29",44.41007,-123.3346,"L2917379","obs98760","S37256357","2017-05-29",0.313004327197427,0,123.915466308594,0.130609530171044
"93",93,93,93,93,93,93,93,"L2917386_2017",2017,1,30189,-0.9018034,0.5240808,-0.4370419,-0.2630949,-0.4006648,1.615112,0.5547443,-0.3704971,-0.901468,-0.7471785,1,"5/29/2017","2017-05-29",44.38953,-123.2978,"L2917386","obs98760","S37256307","2017-05-29",0.474938051083164,0,0,0
"94",94,94,94,94,94,94,94,"L2934756_2017",2017,1,30467,-0.7845054,1.218331,-0.3764807,-0.2630949,-0.4006648,0.903593,0.8393897,-0.02688252,-0.961092,-0.3526471,1,"5/31/2017","2017-05-31",44.04483,-123.2498,"L2934756","obs98760","S37301415","2017-05-31",0.391609688278391,0,0,0
"95",95,95,95,95,95,95,95,"L2934836_2017",2017,1,30462,-0.7845054,1.037684,-0.3159196,-0.2630949,-0.4006648,0.5080813,1.026125,-0.5158013,-0.9265918,-0.5935553,1,"5/31/2017","2017-05-31",44.04159,-123.2675,"L2934836","obs98760","S37301331","2017-05-31",0.210879145867476,0,0,0
"96",96,96,96,96,96,96,96,"66",2017,1,34022,0.916315,1.168741,-0.4370419,-0.2630949,-0.4006648,0.03395475,-0.2035486,1.544463,-0.4835375,0.04029467,0,"6/29/2017","2017-06-29",44.04059,-123.0774,"L2949911","obs98760","S37879999","2017-06-29",0.658370873408775,1,0,0.0742522142925131
"97",97,97,97,97,97,97,97,"L2950459_2017",2017,1,29214,-1.312346,1.526493,-0.4370419,-0.2630949,-0.4006648,0.7434195,-0.6573319,3.247665,-0.8593903,0.2098039,1,"5/22/2017","2017-05-22",44.05715,-123.1667,"L2950459","obs98760","S37082230","2017-05-22",0.939049752714784,1,0,0
"98",98,98,98,98,98,98,98,"L2950474_2017",2017,1,29218,-1.312346,1.650466,-0.4370419,-0.2630949,-0.4006648,0.7610902,-1.365985,3.564998,-0.8754119,0.3411265,1,"5/22/2017","2017-05-22",44.05743,-123.1564,"L2950474","obs98760","S37082275","2017-05-22",0.956393304769141,1,0,0
"99",99,99,99,99,99,99,99,"L2951395_2017",2017,1,34464,1.150911,0.5453334,-0.4370419,-0.2630949,-0.4006648,0.1981297,0.9527874,0.9248094,-0.03661822,1.186433,0,"7/3/2017","2017-07-03",44.05871,-123.0881,"L2951395","obs98760","S37954589","2017-07-03",0.681375231502108,1,0,0
"100",100,100,100,100,100,100,100,"L2952643_2017",2017,1,29219,-1.312346,1.685887,-0.4370419,-0.2630949,-0.4006648,0.7705177,-1.182637,2.787277,-0.8805888,0.4284799,0,"5/22/2017","2017-05-22",44.05862,-123.1509,"L2952643","obs98760","S37082289","2017-05-22",0.914527017832341,1,0,0
"101",101,101,101,101,101,101,101,"L2957999_2017",2017,1,34019,0.916315,1.055395,-0.4370419,-0.2630949,-0.4006648,0.04390523,-0.787588,2.359358,-0.5824196,0.09632659,0,"6/29/2017","2017-06-29",44.04101,-123.0799,"L2957999","obs98760","S37879983","2017-06-29",0.80106529757578,0,0,0
"102",102,102,102,102,102,102,102,"L2958744_2017",2017,1,29646,-1.07775,1.480446,-0.3159196,0.4841225,-0.4006648,1.077803,0.7043066,-0.4568341,-0.8498143,-0.8803044,1,"5/26/2017","2017-05-26",44.0746,-123.2205,"L2958744","obs98760","S37170478","2017-05-26",0.331557954646146,0,0,0
"103",103,103,103,103,103,103,103,"60",2017,1,29645,-1.07775,1.445025,-0.4370419,-0.2630949,-0.4006648,1.014711,1.208579,-0.4275475,-0.7055078,-0.5283565,1,"5/26/2017","2017-05-26",44.07487,-123.2119,"L2958774","obs98760","S37170467","2017-05-26",0.360914250555183,1,0,0.107546281325054
"104",104,104,104,104,104,104,104,"L2965239_2017",2017,1,34918,1.385507,-0.7121091,-0.4370419,-0.2630949,-0.4006648,0.1328651,0.207917,-0.3319804,-0.8542899,0.1136108,0,"7/7/2017","2017-07-07",44.05463,-123.0407,"L2965239","obs235683","S38022322","2017-07-07",0.215808993333455,0,0,0
"105",105,105,105,105,105,105,105,"L2965296_2017",2017,1,35414,1.678752,0.9278793,-0.4067613,-0.2630949,-0.4006648,0.1649901,-1.216006,1.599781,-0.8771762,-0.2011745,0,"7/12/2017","2017-07-12",44.0801,-123.0704,"L2965296","obs98760","S38109874","2017-07-12",0.62902698087724,1,0,0
"106",106,106,106,106,106,106,106,"64",2017,1,34495,1.150911,0.6232594,-0.4370419,-0.2630949,-0.4006648,0.287946,-1.386611,1.883558,-0.8333864,0.2506201,0,"7/3/2017","2017-07-03",44.05309,-123.0932,"L2971810","obs98760","S37958723","2017-07-03",0.740175443089845,1,0,0.193587772442784
"107",107,107,107,107,107,107,107,"L2982594_2017",2017,1,30425,-0.7845054,0.8109902,-0.04339431,-0.2630949,-0.4006648,-0.7828903,0.03375806,0.5369085,-0.06129839,0.6786952,0,"5/31/2017","2017-05-31",43.38297,-124.2638,"L2982594","obs200980","S37295719","2017-05-31",0.340192734294271,0,0,0
"108",108,108,108,108,108,108,108,"L3040920_2017",2017,1,35554,1.79605,1.388351,-0.4370419,-0.2630949,-0.4006648,0.2668784,-1.523219,2.274654,-0.5542279,0.4815398,0,"7/14/2017","2017-07-14",44.05437,-123.0918,"L3040920","obs98760","S38138604","2017-07-14",0.839124733465588,0,0,0
"109",109,109,109,109,109,109,109,"L3045685_2017",2017,1,32718,0.2711762,0.03527222,-0.3764807,-0.2630949,-0.4006648,0.1518323,-0.06945942,0.6588944,-0.6899919,-0.3929591,0,"6/18/2017","2017-06-18",44.03977,-123.1048,"L3045685","obs337958","S37710196","2017-06-18",0.422913950808253,0,0,0
"110",110,110,110,110,110,110,110,"L3086721_2017",2017,1,28911,-1.488293,1.551287,-0.2553584,-0.2630949,-0.4006648,2.755701,0.8256923,0.06686078,-0.8035793,-0.8178849,0,"5/19/2017","2017-05-19",44.15001,-123.2401,"L3086721","obs98760","S36999607","2017-05-19",0.814164690382192,1,0,0
"111",111,111,111,111,111,111,111,"L3087596_2017",2017,1,33219,0.6230701,-1.186749,4.256449,-0.2630949,-0.4006648,-0.2061405,1.165075,-0.2450735,0.2779427,-0.3540945,0,"6/24/2017","2017-06-24",43.24258,-123.5432,"L3087596","obs349116","S37771491","2017-06-24",0.302217536193164,0,0,0
"112",112,112,112,112,112,112,112,"63",2017,1,32096,0.09522927,0.7543168,-0.4067613,-0.2630949,-0.4006648,0.1304575,0.07061278,0.7253712,-0.8544458,-0.2515326,0,"6/15/2017","2017-06-15",44.08452,-123.1372,"L3104486","obs98760","S37614805","2017-06-15",0.410091602180391,0,0,0.344153916178239
"113",113,113,113,113,113,113,113,"1",2017,1,32162,0.1538782,0.2442556,1.22839,-0.2630949,0.6323905,-0.7401866,1.444213,0.003927063,0.7306276,0.1171254,1,"6/16/2017","2017-06-16",42.2761,-124.3888,"L3106652","obs501117","S37628999","2017-06-16",0.331101868036751,1,0,0.282952459802793
"114",114,114,114,114,114,114,114,"26",2017,1,28742,-1.546942,-0.07453261,-0.3462002,-0.2630949,-0.4006648,2.188491,0.4786093,-0.4920474,-0.8990455,-0.6317198,1,"5/18/2017","2017-05-18",44.23336,-123.2498,"L3111998","obs375570","S36963213","2017-05-18",0.592116339972229,1,0,0.115267022797031
"115",115,115,115,115,115,115,115,"L3120895_2017",2017,1,33424,0.6817191,-0.08515888,1.531196,-0.2630949,0.6323905,0.4020374,1.301049,0.1402779,-0.2910355,-0.6262118,1,"6/25/2017","2017-06-25",43.91564,-123.062,"L3120895","obs375570","S37799913","2017-06-25",0.412636898158742,1,0,0
"116",116,116,116,116,116,116,116,"L3140370_2017",2017,1,31221,-0.3739626,0.2796765,0.6227786,-0.2630949,0.6323905,0.07589084,-1.3192,1.422716,-0.7160125,0.4557299,0,"6/7/2017","2017-06-07",44.04704,-123.0353,"L3140370","obs375570","S37455270","2017-06-07",0.629398877420799,1,0,0
"117",117,117,117,117,117,117,117,"L3158023_2017",2017,1,33880,0.857666,1.292715,-0.4370419,-0.2630949,-0.4006648,0.8678702,1.324951,-0.3728131,-0.4385937,0.006310535,0,"6/28/2017","2017-06-28",44.13706,-123.0424,"L3158023","obs98760","S37862399","2017-06-28",0.41067747948134,1,0,0
"118",118,118,118,118,118,118,118,"L3158027_2017",2017,1,33893,0.857666,1.544203,-0.3764807,-0.2630949,-0.4006648,-0.05753862,0.8202632,-0.1348062,-0.1079845,-0.6957933,1,"6/28/2017","2017-06-28",44.13717,-123.0208,"L3158027","obs98760","S37862670","2017-06-28",0.28299996788132,1,0,0
"119",119,119,119,119,119,119,119,"75",2017,1,34361,1.092262,1.395435,-0.4370419,0.4841225,-0.4006648,-0.6767078,1.21598,0.03446334,0.3451823,0.2605947,1,"7/2/2017","2017-07-02",44.02067,-123.421,"L3186671","obs98760","S37947080","2017-07-02",0.297869715367431,0,200.450622558594,0.141535419223366
"120",120,120,120,120,120,120,120,"L3186684_2017",2017,1,34367,1.092262,1.707139,-0.4370419,-0.2630949,-0.4006648,-0.3773908,1.230805,-0.3874861,0.197694,-0.1153779,0,"7/2/2017","2017-07-02",44.01828,-123.3991,"L3186684","obs98760","S37947296","2017-07-02",0.240487082447492,0,0,0
"121",121,121,121,121,121,121,121,"L3186696_2017",2017,1,30465,-0.7845054,1.126236,-0.4370419,-0.2630949,-0.4006648,0.8434486,0.3232696,-0.4211871,-0.9643437,-0.4778729,0,"5/31/2017","2017-05-31",44.04152,-123.2524,"L3186696","obs98760","S37301384","2017-05-31",0.291922862633311,0,0,0
"122",122,122,122,122,122,122,122,"L3198722_2017",2017,1,30042,-0.9604523,0.6763908,-0.2553584,-0.2630949,-0.4006648,0.5102505,1.853724,2.724852,-0.4489576,0.285885,0,"5/28/2017","2017-05-28",44.04581,-123.1876,"L3198722","obs98760","S37219733","2017-05-28",0.9051754247924,1,0,0
"123",123,123,123,123,123,123,123,"L3223704_2017",2017,1,29475,-1.136399,-0.4216576,-0.4673225,-0.2630949,-0.4006648,0.8647712,0.7715229,0.2352642,-0.3897616,-0.25558,0,"5/25/2017","2017-05-25",44.05456,-123.2448,"L3223704","obs375570","S37136758","2017-05-25",0.551948372426325,1,0,0
"124",124,124,124,124,124,124,124,"58",2017,1,31391,-0.3153136,1.607961,-0.4370419,-0.2630949,-0.4006648,0.3564749,1.403251,-0.2267781,-0.7344255,0.2818481,0,"6/8/2017","2017-06-08",44.12554,-123.1254,"L3263805","obs98760","S37481231","2017-06-08",0.292367525484396,0,0,0.169851646328057
"125",125,125,125,125,125,125,125,"L3277132_2017",2017,1,29095,-1.370995,1.161657,2.984664,-0.2630949,0.6323905,-0.668716,1.20388,-0.09006191,1.093759,2.469957,0,"5/21/2017","2017-05-21",43.45428,-124.2208,"L3277132","obs200980","S37057117","2017-05-21",0.508874864909263,1,0,0
"126",126,126,126,126,126,126,126,"L3284823_2017",2017,1,35195,1.326858,-0.2870581,0.6227786,3.496343,-0.4006648,-0.09544963,0.05348819,-0.4829958,-0.6571305,0.2324099,1,"7/6/2017","2017-07-06",43.27895,-123.3501,"L3284823","obs203677","S38075854","2017-07-06",0.184903540406336,0,0,0
"127",127,127,127,127,127,127,127,"L3291818_2017",2017,1,28509,-1.722889,0.5595017,-0.4370419,-0.2630949,-0.4006648,-0.2950333,-0.2652616,2.14822,-0.1989426,-0.450255,0,"5/15/2017","2017-05-15",44.02179,-123.0911,"L3291818","obs337958","S36916442","2017-05-15",0.733816359465847,0,0,0
"128",128,128,128,128,128,128,128,"L3296412_2017",2017,1,28554,-1.66424,-0.05682215,-0.3159196,-0.2630949,-0.4006648,0.8283634,0.7377528,0.2259539,-0.2690968,-0.3731473,0,"5/16/2017","2017-05-16",44.05601,-123.2458,"L3296412","obs199844","S36925015","2017-05-16",0.556975557967476,1,0,0
"129",129,129,129,129,129,129,129,"L3298809_2017",2017,1,33260,0.6230701,-0.2126742,-0.4370419,-0.2630949,-0.4006648,0.7072737,-0.4546456,2.740925,-0.8068292,0.1267869,0,"6/24/2017","2017-06-24",44.05066,-123.1672,"L3298809","obs98760","S37777604","2017-06-24",0.903381518621537,1,0,0
"130",130,130,130,130,130,130,130,"L3302786_2017",2017,1,29648,-1.07775,1.522951,-0.4067613,-0.2630949,-0.4006648,0.9842807,0.3324668,-0.4442162,-0.8261227,-0.628547,0,"5/26/2017","2017-05-26",44.07109,-123.2207,"L3302786","obs98760","S37170485","2017-05-26",0.331647547842219,0,0,0
"131",131,131,131,131,131,131,131,"57",2017,1,33065,0.5057721,0.6055489,-0.4370419,-0.2630949,-0.4006648,-0.874521,1.922678,-1.038838,0.7754986,0.3271636,0,"6/22/2017","2017-06-22",44.22844,-123.5061,"L3307570","obs98760","S37745857","2017-06-22",0.146941675742847,0,0,0.166478608600126
"132",132,132,132,132,132,132,132,"L3311431_2017",2017,1,28551,-1.66424,0.4603232,-0.1645167,-0.2630949,-0.4006648,0.1600257,1.262288,-0.346243,-0.5167603,-0.1892581,0,"5/16/2017","2017-05-16",44.03317,-123.1853,"L3311431","obs98760","S36924889","2017-05-16",0.24538321818185,0,0,0
"133",133,133,133,133,133,133,133,"L3311433_2017",2017,1,28557,-1.66424,0.6197173,-0.4370419,-0.2630949,-0.4006648,0.1013567,1.047106,0.07367274,0.6245221,-0.2097845,0,"5/16/2017","2017-05-16",44.03009,-123.1973,"L3311433","obs98760","S36925097","2017-05-16",0.512867029894247,1,0,0
"134",134,134,134,134,134,134,134,"L3351405_2017",2017,1,30982,-0.5499095,-1.455948,1.22839,-0.2630949,-0.4006648,-0.4450472,1.152741,0.2146993,0.6719753,0.8897387,0,"6/4/2017","2017-06-04",43.36233,-124.2256,"L3351405","obs572609","S37398546","2017-06-04",0.477448236160343,0,0,0
"135",135,135,135,135,135,135,135,"L3362699_2017",2017,1,28934,-1.605591,-1.066318,0.01716686,5.364387,-0.4006648,0.1876932,1.224254,-0.4825469,1.309239,-0.8245589,1,"5/17/2017","2017-05-17",43.27222,-123.4833,"L3362699","obs583271","S37004363","2017-05-17",0.494289608050786,1,0,0
"136",136,136,136,136,136,136,136,"L3406630_2017",2017,1,28579,-1.66424,1.625671,-0.1342361,-0.2630949,-0.4006648,-0.3318001,0.3503468,-0.6904412,-0.6122134,-0.6331064,0,"5/16/2017","2017-05-16",42.57419,-123.1762,"L3406630","obs599930","S36926019","2017-05-16",0.112527644763418,0,0,0
"137",137,137,137,137,137,137,137,"L3406841_2017",2017,1,34357,1.092262,1.299799,-0.4370419,-0.2630949,-0.4006648,-0.9552543,0.791974,-0.1471601,0.5348826,0.09635685,0,"7/2/2017","2017-07-02",44.027,-123.4496,"L3406841","obs98760","S37946989","2017-07-02",0.23415868988378,0,0,0
"138",138,138,138,138,138,138,138,"L3406849_2017",2017,1,34356,1.092262,1.271462,-0.4370419,-0.2630949,-0.4006648,-0.9481962,1.286623,-0.5461433,0.9088285,-0.04329602,0,"7/2/2017","2017-07-02",44.03023,-123.4632,"L3406849","obs98760","S37946949","2017-07-02",0.209879243500086,0,0,0
"139",139,139,139,139,139,139,139,"L3480330_2017",2017,1,28670,-1.605591,0.917253,-0.4067613,-0.2630949,-0.4006648,-0.5588182,1.215579,-1.108646,0.9404477,0.26971,0,"5/17/2017","2017-05-17",44.24133,-123.403,"L3480330","obs98760","S36951523","2017-05-17",0.19976731166568,0,0,0
"140",140,140,140,140,140,140,140,"L3480334_2017",2017,1,28667,-1.605591,0.7897377,-0.4370419,-0.2630949,-0.4006648,-0.4902903,1.756754,-0.9759564,1.617742,0.04855984,0,"5/17/2017","2017-05-17",44.23865,-123.3907,"L3480334","obs98760","S36951418","2017-05-17",0.318221026151056,0,0,0
"141",141,141,141,141,141,141,141,"L3508273_2017",2017,1,32005,0.03658029,1.218331,0.3199727,-0.2630949,-0.4006648,-0.1046481,0.5416961,-0.3776202,0.2848151,-0.1849786,0,"6/14/2017","2017-06-14",43.90972,-123.0736,"L3508273","obs98760","S37599281","2017-06-14",0.308878623330939,0,0,0
"142",142,142,142,142,142,142,142,"L3508276_2017",2017,1,32006,0.03658029,1.342304,0.3199727,-0.2630949,-0.4006648,-0.3565707,1.078674,-0.3279577,0.6699388,-0.1143165,0,"6/14/2017","2017-06-14",43.90852,-123.0846,"L3508276","obs98760","S37599291","2017-06-14",0.326482825388155,0,0,0
"143",143,143,143,143,143,143,143,"70",2017,1,29847,-1.019101,-0.1099535,-0.4976031,-0.2630949,-0.4006648,0.7601233,0.1494704,4.252184,-0.8280104,0.534707,0,"5/27/2017","2017-05-27",44.05418,-123.1551,"L3528867","obs98760","S37186869","2017-05-27",0.977442722230073,1,0,0.0559677387370428
"144",144,144,144,144,144,144,144,"L3539524_2017",2017,1,29436,-1.195048,1.214789,-0.04339431,-0.2630949,-0.4006648,-0.6510495,1.155659,-0.523734,0.5917507,0.1127931,0,"5/24/2017","2017-05-24",43.93165,-123.6184,"L3539524","obs98760","S37130452","2017-05-24",0.22978569823458,0,0,0
"145",145,145,145,145,145,145,145,"L3560352_2017",2017,1,29441,-1.195048,1.625671,-0.3159196,0.1105138,-0.4006648,-0.7452298,1.123346,-0.8141084,0.8870756,0.2655803,0,"5/24/2017","2017-05-24",44.00276,-123.655,"L3560352","obs98760","S37130483","2017-05-24",0.209432235765791,0,0,0
"146",146,146,146,146,146,146,146,"L3560445_2017",2017,1,29440,-1.195048,1.494614,-0.1645167,0.1105138,-0.4006648,-0.597501,1.530023,-1.028696,0.4580212,0.1101985,0,"5/24/2017","2017-05-24",43.93848,-123.6362,"L3560445","obs98760","S37130478","2017-05-24",0.148824717376533,0,0,0
"147",147,147,147,147,147,147,147,"L3608050_2017",2017,1,29213,-1.312346,1.498156,-0.4370419,-0.2630949,-0.4006648,0.7422847,-0.683458,2.753998,-0.8361838,0.07175056,0,"5/22/2017","2017-05-22",44.05921,-123.1685,"L3608050","obs98760","S37082225","2017-05-22",0.90513837740277,1,0,0
"148",148,148,148,148,148,148,148,"L3610145_2017",2017,1,2596,-1.37099518536739,0.506370377459194,-0.558164256699984,-0.263094913901091,0.632390529287552,-0.10315313013799,1.28461746483072,-0.659928244410242,-0.13588949186954,-0.0956284295218391,0,"5/21/2017","2017-05-21",44.4177426,-123.3413172,"L3610145","obs190616,obs406695","G2439050","2017-05-21",0.200886422732807,0,0,0
"149",149,149,149,149,149,149,149,"L3610171_2017",2017,1,2597,-1.37099518536739,0.534707109947272,-0.467322501473344,-0.263094913901091,0.632390529287552,0.351497107155102,0.938064727939538,-0.273426068073797,0.320475518436058,-0.179550993863098,0,"5/21/2017","2017-05-21",44.3895855,-123.3555436,"L3610171","obs190616,obs406695","G2439059","2017-05-21",0.439023424478464,1,0,0
"150",150,150,150,150,150,150,150,"L3632182_2017",2017,1,29428,-1.195048,0.3894814,-0.4370419,-0.2630949,-0.4006648,-1.315188,0.2464362,5.125786,-0.8344039,1.401201,0,"5/24/2017","2017-05-24",43.88053,-124.1523,"L3632182","obs98760","S37130183","2017-05-24",0.939300146190403,1,0,0
"151",151,151,151,151,151,151,151,"L3643491_2017",2017,1,32008,0.03658029,1.671718,-0.4370419,-0.2630949,-0.4006648,-0.09296423,-1.576865,1.193595,-0.4435711,-0.3913981,1,"6/14/2017","2017-06-14",44.02693,-123.0938,"L3643491","obs98760","S37599313","2017-06-14",0.544625249602435,1,0,0
"152",152,152,152,152,152,152,152,"L3658737_2017",2017,1,30470,-0.7845054,1.395435,-0.4067613,-0.2630949,-0.4006648,0.9971571,1.364374,0.4972417,-0.75726,-0.2170587,0,"5/31/2017","2017-05-31",44.05238,-123.2395,"L3658737","obs98760","S37301467","2017-05-31",0.576580973987281,1,0,0
"153",153,153,153,153,153,153,153,"L3685105_2017",2017,1,28434,-1.722889,-0.3862367,-0.4976031,-0.2630949,-0.4006648,2.984441,1.206579,-0.3058166,-0.9118318,-1.252896,1,"5/15/2017","2017-05-15",44.31002,-123.0369,"L3685105","obs375570","S36881611","2017-05-15",0.762866134029565,1,0,0
"154",154,154,154,154,154,154,154,"L3690745_2017",2017,1,3320,0.212527224998409,1.4521087769619,0.047447444810947,-0.263094913901091,0.632390529287552,0.287787085888386,0.408037254213926,-0.137037334565607,0.342175441750686,-0.493882627646289,0,"6/17/2017","2017-06-17",42.4474014,-123.3403945,"L3690745","obs317743,obs568756","G2554997","2017-06-17",0.447113778844206,0,0,0
"155",155,155,155,155,155,155,155,"L3727007_2017",2017,1,31388,-0.3153136,1.406062,-0.4370419,-0.2630949,-0.4006648,0.04885667,0.5531055,0.2591567,-0.4081256,0.6174038,1,"6/8/2017","2017-06-08",44.10252,-123.1157,"L3727007","obs98760","S37481166","2017-06-08",0.402985236325041,0,0,0
"156",156,156,156,156,156,156,156,"L3729820_2017",2017,1,31850,-0.02206869,-0.3578999,0.7136203,3.496343,-0.4006648,-0.2225827,2.105811,-0.3627824,-0.3854813,0.04682776,1,"6/13/2017","2017-06-13",43.74793,-123.0585,"L3729820","obs465500","S37570575","2017-06-13",0.199038124590912,1,0,0
"157",157,157,157,157,157,157,157,"L3751415_2017",2017,1,30620,-0.6672074,-1.073402,-0.285639,-0.2630949,-0.4006648,1.35238,0.3253659,0.1322083,-0.8602376,0.1226168,0,"6/2/2017","2017-06-02",44.14017,-123.0666,"L3751415","obs269672","S37329320","2017-06-02",0.582960112638781,0,0,0
